ID,Date,Attack,Target Class,Attack Class,Country,Initial Access
4124,20/06/2019,Unknown,"O Public administration and defence, compulsory social security",CW,IR,N/A
4125,20/06/2019,Targeted Attack,Y Multiple Industries,CE,>1,N/A
4126,20/06/2019,Malware,X Individual,CC,>1,N/A
4127,20/06/2019,Malware,X Individual,CC,IT,N/A
4128,20/06/2019,Malware,"O Public administration and defence, compulsory social security",CC,US,N/A
4129,20/06/2019,MyBB vulnerability,J Information and communication,CC,US,N/A
4130,20/06/2019,Malware,Y Multiple Industries,CC,>1,N/A
4131,20/06/2019,Malware,X Individual,CC,IT PL,N/A
4132,20/06/2019,Malware,Y Multiple Industries,CC,>1,N/A
4133,20/06/2019,Malware,X Individual,CC,>1,N/A
4134,20/06/2019,Malware,X Individual,CC,>1,N/A
4135,21/06/2019,Unknown,Q Human health and social work activities,CC,US,N/A
4136,21/06/2019,Account Hijacking,R Arts entertainment and recreation,CC,>1,N/A
4137,21/06/2019,Malware,X Individual,CC,>1,N/A
4138,21/06/2019,Targeted Attack,Y Multiple Industries,CE,KR,N/A
4139,21/06/2019,Malware,Y Multiple Industries,CC,>1,N/A
4140,21/06/2019,Malware,P Education,CC,CA,N/A
4141,22/06/2019,Malware,K Financial and insurance activities,CC,BD,N/A
4142,22/06/2019,Malware,Y Multiple Industries,CW,US,N/A
4143,22/06/2019,Password-Spraying,I Accommodation and food service activities,CC,UK,N/A
4144,23/06/2019,Twitter Scam,X Individual,CC,>1,N/A
4145,23/06/2019,Malware,"O Public administration and defence, compulsory social security",CC,US,N/A
4146,24/06/2019,Malware,X Individual,CC,>1,N/A
4147,24/06/2019,Malware,X Individual,CC,>1,N/A
4148,25/06/2019,Malware,X Individual,CC,>1,N/A
4149,25/06/2019,Account Hijacking,G Wholesale and retail trade,CC,UK,N/A
4150,25/06/2019,Malware,K Financial and insurance activities,CC,>1,N/A
4151,25/06/2019,Tech Support Scam,X Individual,CC,>1,N/A
4152,25/06/2019,Targeted Attack,J Information and communication,CE,>1,N/A
4153,25/06/2019,Malware,Y Multiple Industries,CC,>1,N/A
4154,25/06/2019,Account Hijacking,"O Public administration and defence, compulsory social security",CC,US,N/A
4155,26/06/2019,Targeted Attack,N Administrative and support service activities,CE,>1,N/A
4156,26/06/2019,Malvertising,X Individual,CC,>1,N/A
4157,26/06/2019,Malware,X Individual,CC,>1,N/A
4158,26/06/2019,Malware,Y Multiple Industries,CE,>1,N/A
4159,26/06/2019,Targeted Attack,Y Multiple Industries,CE,SA,N/A
4160,26/06/2019,Account Hijacking,Y Multiple Industries,CC,>1,N/A
4161,26/06/2019,Account Hijacking,X Individual,CC,>1,N/A
4162,26/06/2019,Malware,"O Public administration and defence, compulsory social security",CC,US,N/A
4163,27/06/2019,GPS Spoofing,H Transportation and storage,CW,IL,N/A
4164,27/06/2019,Targeted Attack,J Information and communication,CE,RU,N/A
4165,27/06/2019,Account Hijacking,M Professional scientific and technical activities,CC,US,N/A
4166,27/06/2019,Malware,K Financial and insurance activities,CC,>1,N/A
4167,27/06/2019,Malware,K Financial and insurance activities,CC,>1,N/A
4168,27/06/2019,Platform Vulnerability,V Fintech,CC,SG,N/A
4169,27/06/2019,Malware,"O Public administration and defence, compulsory social security",CC,US,N/A
4170,28/06/2019,Malware,X Individual,CC,>1,N/A
4171,28/06/2019,Malware,X Individual,CC,>1,N/A
4172,28/06/2019,Malware,S Other service activities,CC,US,N/A
4173,28/06/2019,Account Hijacking,Q Human health and social work activities,CC,US,N/A
4174,30/06/2019,Unknown,P Education,CC,CA,N/A
4175,01/07/2019,Malware,X Individual,CC,>1,N/A
4176,01/07/2019,Targeted Attack,X Individual,CE,LY,N/A
4177,01/07/2019,Malware,"O Public administration and defence, compulsory social security",CC,US,N/A
4178,01/07/2019,Account Hijacking,"E Water supply, sewerage waste management, and remediation activities",CC,US,N/A
4179,01/07/2019,Malware,Y Multiple Industries,CC,>1,N/A
4180,01/07/2019,Malware,"O Public administration and defence, compulsory social security",CC,CL,N/A
4181,01/07/2019,Spam,X Individual,CC,>1,N/A
4182,01/07/2019,Malware,X Individual,CC,>1,N/A
4183,01/07/2019,Targeted Attack,Y Multiple Industries,CE,>1,N/A
4184,02/07/2019,Targeted Attack,K Financial and insurance activities,CC,>1,N/A
4185,02/07/2019,Account Hijacking,M Professional scientific and technical activities,CC,UK,N/A
4186,02/07/2019,App Vulnerability,G Wholesale and retail trade,CC,JP,N/A
4187,02/07/2019,Malware,Q Human health and social work activities,CC,UK,N/A
4188,02/07/2019,Targeted Attack,"O Public administration and defence, compulsory social security",CC,US,N/A
4189,03/07/2019,Malware,X Individual,CC,>1,N/A
4190,03/07/2019,Spam,X Individual,CC,>1,N/A
4191,03/07/2019,Targeted Attack,K Financial and insurance activities,CC,>1,N/A
4192,03/07/2019,Account Hijacking,K Financial and insurance activities,CC,US,N/A
4193,03/07/2019,Account Hijacking,"O Public administration and defence, compulsory social security",CC,US,N/A
4194,03/07/2019,Spam,X Individual,CC,US,N/A
4195,04/07/2019,Malware,X Individual,CC,>1,N/A
4196,05/07/2019,Unknown,"O Public administration and defence, compulsory social security",CC,US,N/A
4197,05/07/2019,Targeted Attack,"O Public administration and defence, compulsory social security",CE,HR,N/A
4198,05/07/2019,Malicious Script Injection,G Wholesale and retail trade,CC,>1,N/A
4199,06/07/2019,Malware,"O Public administration and defence, compulsory social security",CC,US,N/A
4200,07/07/2019,Malware,X Individual,CC,>1,N/A
4201,08/07/2019,Malicious Code Injection,X Individual,CC,>1,N/A
4202,08/07/2019,Malware,H Transportation and storage,CC,US,N/A
4203,08/07/2019,Malware,K Financial and insurance activities,CC,>1,N/A
4204,08/07/2019,Malware,X Individual,CC,>1,N/A
4205,08/07/2019,Malware,X Individual,CC,>1,N/A
4206,09/07/2019,Malware,P Education,CC,US,N/A
4207,09/07/2019,Malware,K Financial and insurance activities,CC,>1,N/A
4208,09/07/2019,DNS Hijacking,Y Multiple Industries,CE,>1,N/A
4209,09/07/2019,Malware,"O Public administration and defence, compulsory social security",CC,US,N/A
4210,09/07/2019,Unknown,K Financial and insurance activities,CC,US,N/A
4211,10/07/2019,Malware,X Individual,CC,>1,N/A
4212,10/07/2019,Targeted Attack,"O Public administration and defence, compulsory social security",CE,N/A,N/A
4213,10/07/2019,Malware,P Education,CC,US,N/A
4214,10/07/2019,DNS Hijacking,X Individual,CC,BR,N/A
4215,10/07/2019,Malware,V Fintech,CC,>1,N/A
4216,10/07/2019,Malware,X Individual,CC,>1,N/A
4217,10/07/2019,Malware,X Individual,CE,MM,N/A
4218,10/07/2019,Malware,X Individual,CC,>1,N/A
4219,10/07/2019,Malware,Y Multiple Industries,CC,>1,N/A
4220,10/07/2019,Malware,P Education,CC,US,N/A
4221,10/07/2019,Account Hijacking,"O Public administration and defence, compulsory social security",CC,US,N/A
4222,11/07/2019,Malicious Script Injection,G Wholesale and retail trade,CC,>1,N/A
4223,11/07/2019,Account Hijacking,Q Human health and social work activities,CC,US,N/A
4224,11/07/2019,Targeted Attack,Y Multiple Industries,CC,TR,N/A
4225,11/07/2019,Malware,P Education,CC,US,N/A
4226,12/07/2019,Unknown,V Fintech,CC,JP,N/A
4227,12/07/2019,Account Hijacking,G Wholesale and retail trade,CC,>1,N/A
4228,12/07/2019,Malware,X Individual,CC,>1,N/A
4229,12/07/2019,Malicious Code Injection,V Fintech,CC,NL,N/A
4230,12/07/2019,Malware,"O Public administration and defence, compulsory social security",CC,US,N/A
4231,13/07/2019,Malware,"O Public administration and defence, compulsory social security",CC,US,N/A
4232,13/07/2019,Unknown,M Professional scientific and technical activities,H,RU,N/A
4233,15/07/2019,Unknown,"O Public administration and defence, compulsory social security",CC,BG,N/A
4234,15/07/2019,Malware,Y Multiple Industries,CE,>1,N/A
4235,15/07/2019,Malware,X Individual,CC,>1,N/A
4236,15/07/2019,Malware,X Individual,CC,>1,N/A
4237,15/07/2019,Targeted Attack,Y Multiple Industries,CC,>1,N/A
4238,15/07/2019,Malicious Code Injection,X Individual,CC,>1,N/A
4239,15/07/2019,Malware,P Education,CC,US,N/A
4240,15/07/2019,Account Hijacking,I Accommodation and food service activities,CC,SG,N/A
4241,15/07/2019,Malware,X Individual,CC,>1,N/A
4242,16/07/2019,Account Hijacking,X Individual,CE,HK,N/A
4243,16/07/2019,Account Hijacking,J Information and communication,CC,US,N/A
4244,16/07/2019,Malware,J Information and communication,CC,US,N/A
4245,16/07/2019,Account Hijacking,K Financial and insurance activities,CC,>1,N/A
4246,16/07/2019,Unknown,"O Public administration and defence, compulsory social security",H,PR,N/A
4247,16/07/2019,Unknown,P Education,CC,US,N/A
4248,17/07/2019,Account Hijacking,Y Multiple Industries,CE,>1,N/A
4249,17/07/2019,Third-Party software vulnerability,P Education,CC,US,N/A
4250,17/07/2019,Account Hijacking,J Information and communication,CC,US,N/A
4251,17/07/2019,Account Hijacking,K Financial and insurance activities,CC,UK,N/A
4252,17/07/2019,Malware,X Individual,CC,>1,N/A
4253,17/07/2019,Malware,Y Multiple Industries,CC,>1,N/A
4254,17/07/2019,Targeted Attack,Y Multiple Industries,CE,>1,N/A
4255,17/07/2019,Targeted Attack,Y Multiple Industries,CE,>1,N/A
4256,17/07/2019,Malware,X Individual,CC,>1,N/A
4257,17/07/2019,Malware,R Arts entertainment and recreation,CC,US,N/A
4258,18/07/2019,Targeted Attack,Y Multiple Industries,CE,>1,N/A
4259,18/07/2019,Targeted Attack,"O Public administration and defence, compulsory social security",CE,>1,N/A
4260,18/07/2019,Malware,K Financial and insurance activities,CC,>1,N/A
4261,18/07/2019,Malware,"O Public administration and defence, compulsory social security",CC,US,N/A
4262,18/07/2019,Malware,"O Public administration and defence, compulsory social security",CC,BS,N/A
4263,18/07/2019,Malware,"O Public administration and defence, compulsory social security",CC,US,N/A
4264,18/07/2019,Password Spray,C Manufacturing,CC,US,N/A
4265,18/07/2019,Account Hijacking,Q Human health and social work activities,CC,US,N/A
4266,19/07/2019,Account Hijacking,P Education,CC,UK,N/A
4267,19/07/2019,Account Hijacking,R Arts entertainment and recreation,CC,US,N/A
4268,19/07/2019,Unknown,"O Public administration and defence, compulsory social security",CW,PS,N/A
4269,19/07/2019,Account Hijacking,P Education,CC,UK,N/A
4270,19/07/2019,Spam,X Individual,CC,>1,N/A
4271,19/07/2019,Malware,P Education,CC,US,N/A
4272,19/07/2019,Unknown,M Professional scientific and technical activities,CC,TW,N/A
4273,20/07/2019,Malware,P Education,CC,US,N/A
4274,20/07/2019,Account Hijacking,X Individual,CC,US,N/A
4275,21/07/2019,Malware,P Education,CC,US,N/A
4276,22/07/2019,Malware,Y Multiple Industries,CC,>1,N/A
4277,22/07/2019,Malvertising,X Individual,CC,>1,N/A
4278,22/07/2019,Unknown,"O Public administration and defence, compulsory social security",CC,UK,N/A
4279,23/07/2019,PoS Malware,K Financial and insurance activities,CC,>1,N/A
4280,23/07/2019,Account Hijacking,Y Multiple Industries,CC,>1,N/A
4281,23/07/2019,Malware,Y Multiple Industries,CC,>1,N/A
4282,23/07/2019,Unknown,P Education,CC,US,N/A
4283,23/07/2019,Unknown,P Education,CC,US,N/A
4284,23/07/2019,Malware,Q Human health and social work activities,CC,US,N/A
4285,24/07/2019,Targeted Attack,Y Multiple Industries,CE,>1,N/A
4286,24/07/2019,Malware,P Education,CC,US,N/A
4287,24/07/2019,Malware,P Education,CC,US,N/A
4288,24/07/2019,Malware,P Education,CC,US,N/A
4289,24/07/2019,Malware,Y Multiple Industries,CE,>1,N/A
4290,24/07/2019,Unknown,"O Public administration and defence, compulsory social security",CE,CN,N/A
4291,24/07/2019,Malware,X Individual,CC,DE,N/A
4292,24/07/2019,Malware,Y Multiple Industries,CC,>1,N/A
4293,24/07/2019,Malware,"O Public administration and defence, compulsory social security",CC,US,N/A
4294,24/07/2019,DDoS,J Information and communication,CC,N/A,N/A
4295,24/07/2019,Targeted Attack,"O Public administration and defence, compulsory social security",CE,>1,N/A
4296,24/07/2019,Malware,P Education,CC,US,N/A
4297,24/07/2019,Malware,Q Human health and social work activities,CC,US,N/A
4298,24/07/2019,Malware,Q Human health and social work activities,CC,US,N/A
4299,25/07/2019,Malware,D Electricity gas steam and air conditioning supply,CC,ZA,N/A
4300,25/07/2019,Malicious Script Injection,G Wholesale and retail trade,CC,N/A,N/A
4301,25/07/2019,Fake Social Network Groups/Pages,"O Public administration and defence, compulsory social security",CW,UA,N/A
4302,25/07/2019,Fake Social Network Groups/Pages,"O Public administration and defence, compulsory social security",CC,US,N/A
4303,25/07/2019,Fake Social Network Groups/Pages,"O Public administration and defence, compulsory social security",CC,HN,N/A
4304,25/07/2019,Targeted Attack,"O Public administration and defence, compulsory social security",CE,BR,N/A
4305,25/07/2019,Malware,Q Human health and social work activities,CC,US,N/A
4306,26/07/2019,Malware,"O Public administration and defence, compulsory social security",CC,US,N/A
4307,26/07/2019,Malware,"O Public administration and defence, compulsory social security",CC,US,N/A
4308,26/07/2019,Malware,"O Public administration and defence, compulsory social security",CC,US,N/A
4309,26/07/2019,Malware,Y Multiple Industries,CC,>1,N/A
4310,26/07/2019,Unknown,R Arts entertainment and recreation,CC,US,N/A
4311,26/07/2019,Malware,Y Multiple Industries,CC,>1,N/A
4312,26/07/2019,Defacement,"O Public administration and defence, compulsory social security",CC,US,N/A
4313,26/07/2019,Defacement,"O Public administration and defence, compulsory social security",CC,US,N/A
4314,26/07/2019,Malware,"O Public administration and defence, compulsory social security",CC,US,N/A
4315,26/07/2019,Account Hijacking,J Information and communication,CC,US,N/A
4316,26/07/2019,Malware,C Manufacturing,CC,US,N/A
4317,26/07/2019,Malware,Q Human health and social work activities,CC,PR,N/A
4318,27/07/2019,Account Hijacking,M Professional scientific and technical activities,CC,US,N/A
4319,27/07/2019,Targeted Attack,J Information and communication,CE,CH,N/A
4320,27/07/2019,Unknown,P Education,CC,US,N/A
4321,29/07/2019,Unknown,"O Public administration and defence, compulsory social security",CC,US,N/A
4322,29/07/2019,Malware,X Individual,CC,>1,N/A
4323,29/07/2019,Account Hijacking,J Information and communication,CC,FK,N/A
4324,29/07/2019,Misconfiguration,K Financial and insurance activities,CC,US,N/A
4325,29/07/2019,Unknown,G Wholesale and retail trade,CC,>1,N/A
4326,29/07/2019,Account Hijacking,"O Public administration and defence, compulsory social security",CC,US,N/A
4327,29/07/2019,Misconfigured devices,Y Multiple Industries,CC,>1,N/A
4328,29/07/2019,Malware,X Individual,CC,>1,N/A
4329,30/07/2019,Malware,X Individual,CC,DE,N/A
4330,30/07/2019,Malware,P Education,CC,US,N/A
4331,30/07/2019,Malware,K Financial and insurance activities,CC,>1,N/A
4332,30/07/2019,Malware,P Education,CC,US,N/A
4333,30/07/2019,Defacement,"O Public administration and defence, compulsory social security",CC,US,N/A
4334,31/07/2019,Unknown,M Professional scientific and technical activities,CC,UK,N/A
4335,31/07/2019,Malware,Y Multiple Industries,CC,>1,N/A
4336,31/07/2019,Malware,P Education,CC,US,N/A
4337,01/08/2019,Targeted Attack,D Electricity gas steam and air conditioning supply,CE,US,N/A
4338,01/08/2019,Targeted Attack,D Electricity gas steam and air conditioning supply,CE,>1,N/A
4339,01/08/2019,Unknown,K Financial and insurance activities,CC,KR,N/A
4340,01/08/2019,Fake Social Network Groups/Pages,"O Public administration and defence, compulsory social security",CW,>1,N/A
4341,01/08/2019,Fake Social Network Groups/Pages,"O Public administration and defence, compulsory social security",CW,>1,N/A
4342,01/08/2019,Unknown,G Wholesale and retail trade,CC,US,N/A
4343,01/08/2019,Unknown,G Wholesale and retail trade,CC,US,N/A
4344,01/08/2019,Malware,X Individual,CC,>1,N/A
4345,01/08/2019,Malware,X Individual,CC,>1,N/A
4346,01/08/2019,Malware,X Individual,CC,>1,N/A
4347,01/08/2019,Misconfigurations,G Wholesale and retail trade,CC,MX,N/A
4348,01/08/2019,Malware,K Financial and insurance activities,CC,BR MX,N/A
4349,01/08/2019,Unknown,P Education,CC,US,N/A
4350,01/08/2019,Malware,P Education,CC,US,N/A
4351,02/08/2019,Account Hijacking,"O Public administration and defence, compulsory social security",CC,US,N/A
4352,02/08/2019,Fraudulent Websites,X Individual,CC,IT ES,N/A
4353,02/08/2019,SMS Gateway Vulnerability,X Individual,CC,US,N/A
4354,02/08/2019,Malware,X Individual,CC,>1,N/A
4355,02/08/2019,SQLi,L Real estate activities,CC,US,N/A
4356,02/08/2019,Account Hijacking,Q Human health and social work activities,CC,US,N/A
4357,03/08/2019,Defacement,"O Public administration and defence, compulsory social security",H,US,N/A
4358,05/08/2019,Targeted Attack,K Financial and insurance activities,CW,>1,N/A
4359,05/08/2019,Misconfigurations,Y Multiple Industries,CE,>1,N/A
4360,05/08/2019,Targeted Attack,"O Public administration and defence, compulsory social security",CE,VE,N/A
4361,05/08/2019,Malware,J Information and communication,CC,US,N/A
4362,05/08/2019,Unknown,G Wholesale and retail trade,CC,US,N/A
4363,05/08/2019,Malware,X Individual,CC,>1,N/A
4364,05/08/2019,Watering Hole,X Individual,CC,CN,N/A
4365,05/08/2019,Malware,Y Multiple Industries,CC,>1,N/A
4366,05/08/2019,Malicious Wordpress plugin,Y Multiple Industries,CC,>1,N/A
4367,05/08/2019,Malware,P Education,CC,US,N/A
4368,06/08/2019,Malware,X Individual,CC,>1,N/A
4369,06/08/2019,Malware,X Individual,CC,>1,N/A
