ID,Date,Attack,Target Class,Attack Class,Alpha 2,Initial Access,Event,WCCI Rank,Country,WCI Score
2868,30/08/2018,Twitter Bots,"O Public administration and defence, compulsory social security",CW,SE,,,71.0,Sweden,0.21
2870,30/08/2018,Account Hijacking,J Information and communication,CC,US,,,4.0,United States,25.01
2872,30/08/2018,Malware,X Individual,CC,CN,,,3.0,China,27.86
2875,30/08/2018,Unknown,G Wholesale and retail trade,CC,BR,,,9.0,Brazil,8.93
2876,31/08/2018,LinkedIn Bot,X Individual,CE,US,,P,4.0,United States,25.01
2877,01/09/2018,Malware,"O Public administration and defence, compulsory social security",CC,CA,,,25.0,Canada,1.34
2879,03/09/2018,DDoS,"O Public administration and defence, compulsory social security",CC,ZA,,,14.0,South Africa,2.58
2881,03/09/2018,Unknown,P Education,CC,US,,,4.0,United States,25.01
2882,03/09/2018,Unknown,P Education,CC,US,,,4.0,United States,25.01
2885,04/09/2018,Malware,K Financial and insurance activities,CC,BR,,,9.0,Brazil,8.93
2887,04/09/2018,Unknown,K Financial and insurance activities,CC,BR,,,9.0,Brazil,8.93
2890,05/09/2018,Unknown,N Administrative and support service activities,CC,IT,,,35.0,Italy,0.8
2895,07/09/2018,Targeted Attack,X Individual,CE,IR,,,11.0,Iran,4.78
2896,07/09/2018,Targeted Attack,"O Public administration and defence, compulsory social security",CE,US,,,4.0,United States,25.01
2898,09/09/2018,Vulnerability,V Fintech,CC,DE,,,18.0,Germany,2.17
2902,10/09/2018,EOS Vulnerability,R Arts entertainment and recreation,CC,MT,,,78.0,Malta,0.17
2906,10/09/2018,Unknown,I Accommodation and food service activities,CC,IN,,,10.0,India,6.13
2910,11/09/2018,Unknown,P Education,CC,US,,,4.0,United States,25.01
2911,11/09/2018,Account Hijacking,X Individual,CC,PK,,,44.0,Pakistan,0.51
2912,11/09/2018,Vulnerability,"O Public administration and defence, compulsory social security",CC,US,,,4.0,United States,25.01
2913,12/09/2018,Malicious JavaScript Injection,S Other service activities,CC,US,,,4.0,United States,25.01
2915,12/09/2018,Malware,P Education,CC,US,,,4.0,United States,25.01
2920,13/09/2018,Malware,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
2921,13/09/2018,Targeted Attack,J Information and communication,CE,JP,,,93.0,Japan,0.11
2925,14/09/2018,Malware,S Other service activities,CC,US,,,4.0,United States,25.01
2927,14/09/2018,Account Hijacking,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
2928,14/09/2018,Unknown,"O Public administration and defence, compulsory social security",H,IT,,,35.0,Italy,0.8
2929,14/09/2018,Malware,G Wholesale and retail trade,CC,US,,,4.0,United States,25.01
2930,17/09/2018,Unsecured MongoDB,G Wholesale and retail trade,CC,US,,,4.0,United States,25.01
2931,17/09/2018,Unknown,S Other service activities,H,IT,,,35.0,Italy,0.8
2934,17/09/2018,Unknown,"O Public administration and defence, compulsory social security",CC,AU,,,34.0,Australia,0.95
2935,17/09/2018,Malware,"O Public administration and defence, compulsory social security",CC,IN,,,10.0,India,6.13
2936,17/09/2018,Account Hijacking,X Individual,CC,US,,,4.0,United States,25.01
2937,18/09/2018,Malware,J Information and communication,CC,PH,,,27.0,Philippines,1.24
2939,19/09/2018,Malware,G Wholesale and retail trade,CC,US,,,4.0,United States,25.01
2940,19/09/2018,Malware,N Administrative and support service activities,CC,US,,,4.0,United States,25.01
2943,19/09/2018,Malware,"O Public administration and defence, compulsory social security",CC,US,,,4.0,United States,25.01
2944,20/09/2018,Unknown,V Fintech,CC,JP,,,93.0,Japan,0.11
2945,20/09/2018,Malware,H Transportation and storage,CC,ES,,,66.0,Spain,0.27
2951,21/09/2018,Credential Stuffng,J Information and communication,CC,US,,,4.0,United States,25.01
2952,21/09/2018,DDoS,J Information and communication,CC,US,,,4.0,United States,25.01
2955,21/09/2018,DDoS,X Individual,CC,US,,,4.0,United States,25.01
2957,24/09/2018,Malware,Y Multiple Industries,CC,TR,,,28.0,Turkey,1.22
2958,24/09/2018,DDoS,P Education,CC,US,,,4.0,United States,25.01
2959,25/09/2018,Malware,H Transportation and storage,CC,US,,,4.0,United States,25.01
2961,25/09/2018,Credential Stuffng,S Other service activities,CC,US,,,4.0,United States,25.01
2962,25/09/2018,Unknown,J Information and communication,CC,US,,,4.0,United States,25.01
2963,25/09/2018,DDoS,D Electricity gas steam and air conditioning supply,H,DE,,,18.0,Germany,2.17
2964,25/09/2018,Unknown,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
2965,26/09/2018,Bitcoin Vulnerability,V Fintech,CC,US,,,4.0,United States,25.01
2967,26/09/2018,Malware,Y Multiple Industries,CC,US,,,4.0,United States,25.01
2968,27/09/2018,view as vulnerability,J Information and communication,CC,US,,,4.0,United States,25.01
2975,28/09/2018,Malware,G Wholesale and retail trade,CC,US,,P,4.0,United States,25.01
2976,28/09/2018,Account Hijacking,C Manufacturing,CC,US,,P,4.0,United States,25.01
2977,28/09/2018,Malware,I Accommodation and food service activities,CC,CA,,P,25.0,Canada,1.34
2979,29/09/2018,Defacement,X Individual,CC,IN,,,10.0,India,6.13
2980,29/09/2018,Malware,K Financial and insurance activities,CC,BR,,,9.0,Brazil,8.93
2981,29/09/2018,Unknown,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
2982,30/09/2018,PoS Malware,I Accommodation and food service activities,CC,US,,,4.0,United States,25.01
2983,01/10/2018,Malware,X Individual,CE,CA,,,25.0,Canada,1.34
2984,01/10/2018,Unknown,S Other service activities,CC,US,,,4.0,United States,25.01
2986,02/10/2018,Malware,K Financial and insurance activities,CC,US,,,4.0,United States,25.01
2987,02/10/2018,Fraudulent SWIFT Transactions,K Financial and insurance activities,CC,IN,,,10.0,India,6.13
2988,02/10/2018,Malware,X Individual,CC,US,,,4.0,United States,25.01
2990,02/10/2018,Account Hijacking,"O Public administration and defence, compulsory social security",CC,CA,,,25.0,Canada,1.34
2991,02/10/2018,Account Hijacking,X Individual,CC,IL,,,16.0,Israel,2.51
2992,03/10/2018,Targeted Attack,J Information and communication,CE,US,,,4.0,United States,25.01
2995,03/10/2018,Account Hijacking,S Other service activities,CC,US,,,4.0,United States,25.01
2996,04/10/2018,Targeted Attack,Y Multiple Industries,CE,US,,,4.0,United States,25.01
2998,04/10/2018,Targeted Attack,"O Public administration and defence, compulsory social security",CE,US,,,4.0,United States,25.01
3000,04/10/2018,DDoS,R Arts entertainment and recreation,CC,FR,,,29.0,France,1.17
3001,04/10/2018,DDoS,R Arts entertainment and recreation,CC,JP,,,93.0,Japan,0.11
3002,04/10/2018,Malware,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
3004,05/10/2018,Malicious Script Injection,Y Multiple Industries,CC,IN,,,10.0,India,6.13
3006,05/10/2018,Unknown,J Information and communication,CC,ZA,,,14.0,South Africa,2.58
3007,05/10/2018,DDoS,R Arts entertainment and recreation,CC,FR,,,29.0,France,1.17
3008,05/10/2018,Malware,"O Public administration and defence, compulsory social security",CC,US,,,4.0,United States,25.01
3009,05/10/2018,Malware,Y Multiple Industries,CC,CA,,,25.0,Canada,1.34
3010,05/10/2018,Malware,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
3011,05/10/2018,Malware,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
3012,06/10/2018,Smart Contract Vulnerability,V Fintech,CC,US,,,4.0,United States,25.01
3013,06/10/2018,Malware,"o Public administration and defence, compulsory social security",CC,US,,,4.0,United States,25.01
3015,07/10/2018,Malware,"O Public administration and defence, compulsory social security",CC,US,,,4.0,United States,25.01
3016,07/10/2018,Defacement,X Individual,H,US,,,4.0,United States,25.01
3018,09/10/2018,Malicious Script Injection,G Wholesale and retail trade,CC,US,,,4.0,United States,25.01
3019,09/10/2018,Account Hijacking,"O Public administration and defence, compulsory social security",CC,US,,,4.0,United States,25.01
3020,09/10/2018,Unknown,D Electricity gas steam and air conditioning supply,CC,US,,,4.0,United States,25.01
3021,09/10/2018,Account Hijacking,Q Human health and social work activities,CC,CA,,,25.0,Canada,1.34
3030,12/10/2018,Malware,X Individual,CC,IL,,,16.0,Israel,2.51
3031,12/10/2018,Targeted Attack,"O Public administration and defence, compulsory social security",CE,UA,,,2.0,Ukraine,36.44
3032,12/10/2018,Account Hijacking,P Education,CC,US,,,4.0,United States,25.01
3033,12/10/2018,Account Hijacking,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
3034,13/10/2018,Malware,"E Water supply, sewerage waste management, and remediation activities",CC,US,,,4.0,United States,25.01
3036,15/10/2018,Unknown,X Individual,CC,US,,,4.0,United States,25.01
3040,16/10/2018,Malware,"O Public administration and defence, compulsory social security",CC,US,,,4.0,United States,25.01
3042,17/10/2018,Targeted Attack,H Transportation and storage,CE,IT,,,35.0,Italy,0.8
3045,17/10/2018,Malware,"O Public administration and defence, compulsory social security",CC,US,,,4.0,United States,25.01
3047,17/10/2018,Unknown,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
3049,18/10/2018,Malware,"O Public administration and defence, compulsory social security",CC,US,,,4.0,United States,25.01
3051,19/10/2018,Unknown,"O Public administration and defence, compulsory social security",CC,US,,,4.0,United States,25.01
3055,19/10/2018,Account Hijacking,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
3057,20/10/2018,Unknown,R Arts entertainment and recreation,CC,US,,,4.0,United States,25.01
3058,21/10/2018,Unknown,V Fintech,CC,CH,,,41.0,Switzerland,0.55
3061,22/10/2018,Account Hijacking,U Activities of extraterritorial organizations and bodies,CC,US,,,4.0,United States,25.01
3063,23/10/2018,Unknown,K Financial and insurance activities,CC,MX,,,33.0,Mexico,0.98
3068,23/10/2018,Malware,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
3069,23/10/2018,Unknown,J Information and communication,CC,ZA,,,14.0,South Africa,2.58
3070,23/10/2018,Account Hijacking,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
3071,23/10/2018,Account Hijacking,K Financial and insurance activities,CC,RU,,,1.0,Russia,58.39
3074,25/10/2018,Malware,X Individual,CC,JP,,,93.0,Japan,0.11
3079,27/10/2018,Unknown,K Financial and insurance activities,CC,PK,,,44.0,Pakistan,0.51
3081,28/10/2018,Vulnerability,V Fintech,CC,CA,,,25.0,Canada,1.34
3083,28/10/2018,Unknown,R Arts entertainment and recreation,CC,BE,,,76.0,Belgium,0.18
3084,29/10/2018,SQLi,P Education,H,IT,,,35.0,Italy,0.8
3087,30/10/2018,Unknown,"O Public administration and defence, compulsory social security",CC,US,,,4.0,United States,25.01
3088,30/10/2018,SQLi,N Administrative and support service activities,H,IT,,,35.0,Italy,0.8
3091,31/10/2018,Targeted Attack,Y Multiple Industries,CW,IR,,P,11.0,Iran,4.78
3095,31/10/2018,Defacement,Q Human health and social work activities,H,IT,,P,35.0,Italy,0.8
3097,31/10/2018,Unknown,Q Human health and social work activities,CC,US,,P,4.0,United States,25.01
3098,01/11/2018,Unknown,C Manufacturing,CE?,AU,,,34.0,Australia,0.95
3100,01/11/2018,SQLi,J Information and communication,H,IT,,,35.0,Italy,0.8
3101,01/11/2018,Malware,P Education,CC,CA,,,25.0,Canada,1.34
3103,01/11/2018,Account Hijacking,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
3104,02/11/2018,Credential Stuffing,K Financial and insurance activities,CC,US,,,4.0,United States,25.01
3106,02/11/2018,SQLi,R Arts entertainment and recreation,H,IT,,,35.0,Italy,0.8
3107,02/11/2018,Unknown,C Manufacturing,CC,FR,,,29.0,France,1.17
3109,02/11/2018,Account Hijacking,I Accommodation and food service activities,CC,US,,,4.0,United States,25.01
3110,02/11/2018,Account Hijacking,I Accommodation and food service activities,CC,AU,,,34.0,Australia,0.95
3113,02/11/2018,Account Hijacking,J Information and communication,CC,US,,,4.0,United States,25.01
3115,03/11/2018,SQLi,"O Public administration and defence, compulsory social security",H,IT,,,35.0,Italy,0.8
3116,03/11/2018,SQLi,Y Multiple Industries,H,IT,,,35.0,Italy,0.8
3119,05/11/2018,Malicious Script Injection,R Arts entertainment and recreation,CC,US,,,4.0,United States,25.01
3120,05/11/2018,Targeted Attack,J Information and communication,CW,IR,,,11.0,Iran,4.78
3121,05/11/2018,BGP Hijacking,X Individual,CE,IR,,,11.0,Iran,4.78
3122,05/11/2018,DDoS,J Information and communication,CC,KH,,,51.0,Cambodia,0.42
3123,05/11/2018,Account Hijacking,R Arts entertainment and recreation,CC,FR,,,29.0,France,1.17
3124,06/11/2018,Unknown,J Information and communication,CC,MX,,,33.0,Mexico,0.98
3127,07/11/2018,Account Hijacking,K Financial and insurance activities,CC,US,,,4.0,United States,25.01
3128,07/11/2018,Malware,K Financial and insurance activities,CC,ES,,,66.0,Spain,0.27
3129,07/11/2018,Unknown,J Information and communication,CC,VN,,,22.0,Vietnam,1.59
3130,08/11/2018,Malware,K Financial and insurance activities,CC,BR,,,9.0,Brazil,8.93
3133,08/11/2018,Malware,J Information and communication,CC,MY,,,26.0,Malaysia,1.33
3134,08/11/2018,Malware,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
3136,08/11/2018,Account Hijacking,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
3137,09/11/2018,Account Hijacking,"O Public administration and defence, compulsory social security",CC,US,,,4.0,United States,25.01
3139,09/11/2018,Account Hijacking,"O Public administration and defence, compulsory social security",CC,US,,,4.0,United States,25.01
3140,09/11/2018,Unknown,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
3141,09/11/2018,Unknown,K Financial and insurance activities,CC,US,,,4.0,United States,25.01
3142,09/11/2018,Malware,P Education,CC,US,,,4.0,United States,25.01
3143,10/11/2018,Malware,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
3146,12/11/2018,Targeted Attack,"O Public administration and defence, compulsory social security",CE,PK,,,44.0,Pakistan,0.51
3148,12/11/2018,Account Hijacking,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
3150,13/11/2018,Account Hijacking,J Information and communication,CC,US,,,4.0,United States,25.01
3153,13/11/2018,Account Hijacking,G Wholesale and retail trade,CC,US,,,4.0,United States,25.01
3155,14/11/2018,Targeted Attack,Y Multiple Industries,CE,US,,,4.0,United States,25.01
3157,14/11/2018,Targeted Attack,"O Public administration and defence, compulsory social security",CC,IT,,,35.0,Italy,0.8
3158,14/11/2018,Malware,R Arts entertainment and recreation,CC,US,,,4.0,United States,25.01
3160,14/11/2018,Targeted Attack,Y Multiple Industries,CE,DE,,,18.0,Germany,2.17
3165,15/11/2018,Malware,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
3168,15/11/2018,Account Hijacking,K Financial and insurance activities,CC,RU,,,1.0,Russia,58.39
3169,16/11/2018,Account Hijacking,K Financial and insurance activities,CC,RU,,,1.0,Russia,58.39
3170,16/11/2018,Account Hijacking,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
3171,16/11/2018,Account Hijacking,J Information and communication,CC,US,,,4.0,United States,25.01
3173,16/11/2018,Malware,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
3174,17/11/2018,Targeted Attack,Y Multiple Industries,CE,US,,,4.0,United States,25.01
3175,18/11/2018,Malware,"O Public administration and defence, compulsory social security",CC,CA,,,25.0,Canada,1.34
3176,18/11/2018,Unknown,S Other service activities,CC,US,,,4.0,United States,25.01
3181,19/11/2018,Account Hijacking,P Education,CC,US,,,4.0,United States,25.01
3184,20/11/2018,Targeted Attack,"O Public administration and defence, compulsory social security",CE,UA,,,2.0,Ukraine,36.44
3185,20/11/2018,Malicious Script Injection,G Wholesale and retail trade,CC,BR,,,9.0,Brazil,8.93
3189,20/11/2018,Malware,P Education,CC,US,,,4.0,United States,25.01
3192,20/11/2018,Account Hijacking,Y Multiple Industries,CC,US,,,4.0,United States,25.01
3193,21/11/2018,Unknown,R Arts entertainment and recreation,CC,US,,,4.0,United States,25.01
3195,23/11/2018,Malware,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
3196,23/11/2018,Account Hijacking,X Individual,CC,US,,,4.0,United States,25.01
3197,23/11/2018,Account Hijacking,X Individual,CC,CA,,,25.0,Canada,1.34
3198,23/11/2018,Unknown,J Information and communication,CC,DE,,,18.0,Germany,2.17
